runID,conditionID,renderGeneration,labelID,text,stringLength,containerWidth,dynamicTypeSize,minimumScaleFactor,lineLimit,incomingProposalWidth,incomingProposalHeight,childProposalWidth,childProposalHeight,measuredWidth,measuredHeight,idealWidth,idealHeight,zeroWidth,zeroHeight,infinityWidth,infinityHeight,finalWidth,finalHeight,actualGlyphScale
threshold,200-0.5-accessibility1,0,,Morning Interval Training Session,33,200.0,accessibility1,0.5,1,200.0,0.0,200.0,,193.33333333333331,17.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,193.33333333333331,17.0,unavailable
threshold,200-0.5-accessibility3,0,,Morning Interval Training Session,33,200.0,accessibility3,0.5,1,200.0,0.0,200.0,,199.66666666666666,24.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,199.66666666666666,24.0,unavailable
threshold,200-0.5-accessibility5,0,,Morning Interval Training Session,33,200.0,accessibility5,0.5,1,200.0,0.0,200.0,,192.66666666666666,31.666666666666664,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,192.66666666666666,31.666666666666664,unavailable
threshold,200-0.1-large,0,,Morning Interval Training Session,33,200.0,large,0.1,1,200.0,0.0,200.0,,196.66666666666666,14.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,196.66666666666666,14.333333333333332,unavailable
threshold,200-0.1-xxxLarge,0,,Morning Interval Training Session,33,200.0,xxxLarge,0.1,1,200.0,0.0,200.0,,196.66666666666666,14.333333333333332,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,196.66666666666666,14.333333333333332,unavailable
threshold,200-0.1-accessibility1,0,,Morning Interval Training Session,33,200.0,accessibility1,0.1,1,200.0,0.0,200.0,,196.66666666666666,14.333333333333332,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,196.66666666666666,14.333333333333332,unavailable
threshold,200-0.1-accessibility3,0,,Morning Interval Training Session,33,200.0,accessibility3,0.1,1,200.0,0.0,200.0,,196.66666666666666,14.333333333333332,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,196.66666666666666,14.333333333333332,unavailable
threshold,200-0.1-accessibility5,0,,Morning Interval Training Session,33,200.0,accessibility5,0.1,1,200.0,0.0,200.0,,196.66666666666666,14.333333333333332,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,196.66666666666666,14.333333333333332,unavailable
threshold,240-none-large,0,,Morning Interval Training Session,33,240.0,large,none,1,240.0,0.0,240.0,,237.33333333333331,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,237.33333333333331,20.333333333333332,unavailable
threshold,240-none-xxxLarge,0,,Morning Interval Training Session,33,240.0,xxxLarge,none,1,240.0,0.0,240.0,,230.0,27.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,230.0,27.666666666666664,unavailable
threshold,240-none-accessibility1,0,,Morning Interval Training Session,33,240.0,accessibility1,none,1,240.0,0.0,240.0,,225.33333333333331,33.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,225.33333333333331,33.666666666666664,unavailable
threshold,240-none-accessibility3,0,,Morning Interval Training Session,33,240.0,accessibility3,none,1,240.0,0.0,240.0,,230.66666666666666,48.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,230.66666666666666,48.0,unavailable
threshold,240-none-accessibility5,0,,Morning Interval Training Session,33,240.0,accessibility5,none,1,240.0,0.0,240.0,,231.66666666666666,63.33333333333333,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,231.66666666666666,63.33333333333333,unavailable
threshold,240-0.8-large,0,,Morning Interval Training Session,33,240.0,large,0.8,1,240.0,0.0,240.0,,238.0,18.0,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,238.0,18.0,unavailable
threshold,240-0.8-xxxLarge,0,,Morning Interval Training Session,33,240.0,xxxLarge,0.8,1,240.0,0.0,240.0,,230.33333333333331,22.333333333333332,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,230.33333333333331,22.333333333333332,unavailable
threshold,240-0.8-accessibility1,0,,Morning Interval Training Session,33,240.0,accessibility1,0.8,1,240.0,0.0,240.0,,238.33333333333331,27.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,238.33333333333331,27.0,unavailable
threshold,240-0.8-accessibility3,0,,Morning Interval Training Session,33,240.0,accessibility3,0.8,1,240.0,0.0,240.0,,232.0,38.33333333333333,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,232.0,38.33333333333333,unavailable
threshold,240-0.8-accessibility5,0,,Morning Interval Training Session,33,240.0,accessibility5,0.8,1,240.0,0.0,240.0,,230.33333333333331,51.0,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,230.33333333333331,51.0,unavailable
threshold,240-0.5-large,0,,Morning Interval Training Session,33,240.0,large,0.5,1,240.0,0.0,240.0,,238.0,18.0,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,238.0,18.0,unavailable
threshold,240-0.5-xxxLarge,0,,Morning Interval Training Session,33,240.0,xxxLarge,0.5,1,240.0,0.0,240.0,,238.0,18.0,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,238.0,18.0,unavailable
threshold,240-0.5-accessibility1,0,,Morning Interval Training Session,33,240.0,accessibility1,0.5,1,240.0,0.0,240.0,,238.0,18.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,238.0,18.0,unavailable
threshold,240-0.5-accessibility3,0,,Morning Interval Training Session,33,240.0,accessibility3,0.5,1,240.0,0.0,240.0,,232.33333333333331,24.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,232.33333333333331,24.0,unavailable
threshold,240-0.5-accessibility5,0,,Morning Interval Training Session,33,240.0,accessibility5,0.5,1,240.0,0.0,240.0,,233.0,31.666666666666664,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,233.0,31.666666666666664,unavailable
threshold,240-0.1-large,0,,Morning Interval Training Session,33,240.0,large,0.1,1,240.0,0.0,240.0,,238.0,18.0,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,238.0,18.0,unavailable
threshold,240-0.1-xxxLarge,0,,Morning Interval Training Session,33,240.0,xxxLarge,0.1,1,240.0,0.0,240.0,,238.0,18.0,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,238.0,18.0,unavailable
threshold,240-0.1-accessibility1,0,,Morning Interval Training Session,33,240.0,accessibility1,0.1,1,240.0,0.0,240.0,,238.0,18.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,238.0,18.0,unavailable
threshold,240-0.1-accessibility3,0,,Morning Interval Training Session,33,240.0,accessibility3,0.1,1,240.0,0.0,240.0,,238.0,18.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,238.0,18.0,unavailable
threshold,240-0.1-accessibility5,0,,Morning Interval Training Session,33,240.0,accessibility5,0.1,1,240.0,0.0,240.0,,238.0,18.0,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,238.0,18.0,unavailable
threshold,264-none-large,0,,Morning Interval Training Session,33,264.0,large,none,1,264.0,0.0,264.0,,259.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,259.3333333333333,20.333333333333332,unavailable
threshold,264-none-xxxLarge,0,,Morning Interval Training Session,33,264.0,xxxLarge,none,1,264.0,0.0,264.0,,261.66666666666663,27.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,261.66666666666663,27.666666666666664,unavailable
threshold,264-none-accessibility1,0,,Morning Interval Training Session,33,264.0,accessibility1,none,1,264.0,0.0,264.0,,255.66666666666666,33.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,255.66666666666666,33.666666666666664,unavailable
threshold,264-none-accessibility3,0,,Morning Interval Training Session,33,264.0,accessibility3,none,1,264.0,0.0,264.0,,252.66666666666666,48.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,252.66666666666666,48.0,unavailable
threshold,264-none-accessibility5,0,,Morning Interval Training Session,33,264.0,accessibility5,none,1,264.0,0.0,264.0,,256.0,63.33333333333333,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,256.0,63.33333333333333,unavailable
threshold,264-0.8-large,0,,Morning Interval Training Session,33,264.0,large,0.8,1,264.0,0.0,264.0,,261.3333333333333,20.0,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,261.3333333333333,20.0,unavailable
threshold,264-0.8-xxxLarge,0,,Morning Interval Training Session,33,264.0,xxxLarge,0.8,1,264.0,0.0,264.0,,257.0,22.333333333333332,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,257.0,22.333333333333332,unavailable
threshold,264-0.8-accessibility1,0,,Morning Interval Training Session,33,264.0,accessibility1,0.8,1,264.0,0.0,264.0,,256.66666666666663,27.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,256.66666666666663,27.0,unavailable
threshold,264-0.8-accessibility3,0,,Morning Interval Training Session,33,264.0,accessibility3,0.8,1,264.0,0.0,264.0,,257.0,38.33333333333333,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,257.0,38.33333333333333,unavailable
threshold,264-0.8-accessibility5,0,,Morning Interval Training Session,33,264.0,accessibility5,0.8,1,264.0,0.0,264.0,,244.66666666666666,51.0,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,244.66666666666666,51.0,unavailable
threshold,264-0.5-large,0,,Morning Interval Training Session,33,264.0,large,0.5,1,264.0,0.0,264.0,,261.3333333333333,20.0,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,261.3333333333333,20.0,unavailable
threshold,264-0.5-xxxLarge,0,,Morning Interval Training Session,33,264.0,xxxLarge,0.5,1,264.0,0.0,264.0,,261.3333333333333,20.0,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,261.3333333333333,20.0,unavailable
threshold,264-0.5-accessibility1,0,,Morning Interval Training Session,33,264.0,accessibility1,0.5,1,264.0,0.0,264.0,,261.3333333333333,20.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,261.3333333333333,20.0,unavailable
threshold,264-0.5-accessibility3,0,,Morning Interval Training Session,33,264.0,accessibility3,0.5,1,264.0,0.0,264.0,,261.3333333333333,24.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,261.3333333333333,24.0,unavailable
threshold,264-0.5-accessibility5,0,,Morning Interval Training Session,33,264.0,accessibility5,0.5,1,264.0,0.0,264.0,,263.0,31.666666666666664,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,263.0,31.666666666666664,unavailable
threshold,264-0.1-large,0,,Morning Interval Training Session,33,264.0,large,0.1,1,264.0,0.0,264.0,,261.3333333333333,20.0,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,261.3333333333333,20.0,unavailable
threshold,264-0.1-xxxLarge,0,,Morning Interval Training Session,33,264.0,xxxLarge,0.1,1,264.0,0.0,264.0,,261.3333333333333,20.0,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,261.3333333333333,20.0,unavailable
threshold,264-0.1-accessibility1,0,,Morning Interval Training Session,33,264.0,accessibility1,0.1,1,264.0,0.0,264.0,,261.3333333333333,20.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,261.3333333333333,20.0,unavailable
threshold,264-0.1-accessibility3,0,,Morning Interval Training Session,33,264.0,accessibility3,0.1,1,264.0,0.0,264.0,,261.3333333333333,20.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,261.3333333333333,20.0,unavailable
threshold,264-0.1-accessibility5,0,,Morning Interval Training Session,33,264.0,accessibility5,0.1,1,264.0,0.0,264.0,,261.3333333333333,20.0,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,261.3333333333333,20.0,unavailable
threshold,280-none-large,0,,Morning Interval Training Session,33,280.0,large,none,1,280.0,0.0,280.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,280-none-xxxLarge,0,,Morning Interval Training Session,33,280.0,xxxLarge,none,1,280.0,0.0,280.0,,275.3333333333333,27.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,275.3333333333333,27.666666666666664,unavailable
threshold,280-none-accessibility1,0,,Morning Interval Training Session,33,280.0,accessibility1,none,1,280.0,0.0,280.0,,277.66666666666663,33.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,277.66666666666663,33.666666666666664,unavailable
threshold,280-none-accessibility3,0,,Morning Interval Training Session,33,280.0,accessibility3,none,1,280.0,0.0,280.0,,267.3333333333333,48.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,267.3333333333333,48.0,unavailable
threshold,280-none-accessibility5,0,,Morning Interval Training Session,33,280.0,accessibility5,none,1,280.0,0.0,280.0,,256.0,63.33333333333333,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,256.0,63.33333333333333,unavailable
threshold,280-0.8-large,0,,Morning Interval Training Session,33,280.0,large,0.8,1,280.0,0.0,280.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,280-0.8-xxxLarge,0,,Morning Interval Training Session,33,280.0,xxxLarge,0.8,1,280.0,0.0,280.0,,276.0,22.333333333333332,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,276.0,22.333333333333332,unavailable
threshold,280-0.8-accessibility1,0,,Morning Interval Training Session,33,280.0,accessibility1,0.8,1,280.0,0.0,280.0,,270.0,27.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,270.0,27.0,unavailable
threshold,280-0.8-accessibility3,0,,Morning Interval Training Session,33,280.0,accessibility3,0.8,1,280.0,0.0,280.0,,257.0,38.33333333333333,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,257.0,38.33333333333333,unavailable
threshold,280-0.8-accessibility5,0,,Morning Interval Training Session,33,280.0,accessibility5,0.8,1,280.0,0.0,280.0,,268.0,51.0,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,268.0,51.0,unavailable
threshold,280-0.5-large,0,,Morning Interval Training Session,33,280.0,large,0.5,1,280.0,0.0,280.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,280-0.5-xxxLarge,0,,Morning Interval Training Session,33,280.0,xxxLarge,0.5,1,280.0,0.0,280.0,,279.0,21.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,279.0,21.666666666666664,unavailable
threshold,280-0.5-accessibility1,0,,Morning Interval Training Session,33,280.0,accessibility1,0.5,1,280.0,0.0,280.0,,279.0,21.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,279.0,21.666666666666664,unavailable
threshold,280-0.5-accessibility3,0,,Morning Interval Training Session,33,280.0,accessibility3,0.5,1,280.0,0.0,280.0,,272.3333333333333,24.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,272.3333333333333,24.0,unavailable
threshold,280-0.5-accessibility5,0,,Morning Interval Training Session,33,280.0,accessibility5,0.5,1,280.0,0.0,280.0,,278.0,31.666666666666664,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,278.0,31.666666666666664,unavailable
threshold,280-0.1-large,0,,Morning Interval Training Session,33,280.0,large,0.1,1,280.0,0.0,280.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,280-0.1-xxxLarge,0,,Morning Interval Training Session,33,280.0,xxxLarge,0.1,1,280.0,0.0,280.0,,279.0,21.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,279.0,21.666666666666664,unavailable
threshold,280-0.1-accessibility1,0,,Morning Interval Training Session,33,280.0,accessibility1,0.1,1,280.0,0.0,280.0,,279.0,21.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,279.0,21.666666666666664,unavailable
threshold,280-0.1-accessibility3,0,,Morning Interval Training Session,33,280.0,accessibility3,0.1,1,280.0,0.0,280.0,,279.0,21.666666666666664,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,279.0,21.666666666666664,unavailable
threshold,280-0.1-accessibility5,0,,Morning Interval Training Session,33,280.0,accessibility5,0.1,1,280.0,0.0,280.0,,279.0,21.666666666666664,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,279.0,21.666666666666664,unavailable
threshold,320-none-large,0,,Morning Interval Training Session,33,320.0,large,none,1,320.0,0.0,320.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,320-none-xxxLarge,0,,Morning Interval Training Session,33,320.0,xxxLarge,none,1,320.0,0.0,320.0,,319.0,27.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,319.0,27.666666666666664,unavailable
threshold,320-none-accessibility1,0,,Morning Interval Training Session,33,320.0,accessibility1,none,1,320.0,0.0,320.0,,316.66666666666663,33.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,316.66666666666663,33.666666666666664,unavailable
threshold,320-none-accessibility3,0,,Morning Interval Training Session,33,320.0,accessibility3,none,1,320.0,0.0,320.0,,319.0,48.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,319.0,48.0,unavailable
threshold,320-none-accessibility5,0,,Morning Interval Training Session,33,320.0,accessibility5,none,1,320.0,0.0,320.0,,303.66666666666663,63.33333333333333,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,303.66666666666663,63.33333333333333,unavailable
threshold,320-0.8-large,0,,Morning Interval Training Session,33,320.0,large,0.8,1,320.0,0.0,320.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,320-0.8-xxxLarge,0,,Morning Interval Training Session,33,320.0,xxxLarge,0.8,1,320.0,0.0,320.0,,318.0,25.333333333333332,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,318.0,25.333333333333332,unavailable
threshold,320-0.8-accessibility1,0,,Morning Interval Training Session,33,320.0,accessibility1,0.8,1,320.0,0.0,320.0,,312.66666666666663,27.0,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,312.66666666666663,27.0,unavailable
threshold,320-0.8-accessibility3,0,,Morning Interval Training Session,33,320.0,accessibility3,0.8,1,320.0,0.0,320.0,,316.66666666666663,38.33333333333333,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,316.66666666666663,38.33333333333333,unavailable
threshold,320-0.8-accessibility5,0,,Morning Interval Training Session,33,320.0,accessibility5,0.8,1,320.0,0.0,320.0,,305.3333333333333,51.0,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,305.3333333333333,51.0,unavailable
threshold,320-0.5-large,0,,Morning Interval Training Session,33,320.0,large,0.5,1,320.0,0.0,320.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,320-0.5-xxxLarge,0,,Morning Interval Training Session,33,320.0,xxxLarge,0.5,1,320.0,0.0,320.0,,318.0,25.333333333333332,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,318.0,25.333333333333332,unavailable
threshold,320-0.5-accessibility1,0,,Morning Interval Training Session,33,320.0,accessibility1,0.5,1,320.0,0.0,320.0,,318.0,25.333333333333332,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,318.0,25.333333333333332,unavailable
threshold,320-0.5-accessibility3,0,,Morning Interval Training Session,33,320.0,accessibility3,0.5,1,320.0,0.0,320.0,,318.0,25.333333333333332,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,318.0,25.333333333333332,unavailable
threshold,320-0.5-accessibility5,0,,Morning Interval Training Session,33,320.0,accessibility5,0.5,1,320.0,0.0,320.0,,315.3333333333333,31.666666666666664,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,315.3333333333333,31.666666666666664,unavailable
threshold,320-0.1-large,0,,Morning Interval Training Session,33,320.0,large,0.1,1,320.0,0.0,320.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,320-0.1-xxxLarge,0,,Morning Interval Training Session,33,320.0,xxxLarge,0.1,1,320.0,0.0,320.0,,318.0,25.333333333333332,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,318.0,25.333333333333332,unavailable
threshold,320-0.1-accessibility1,0,,Morning Interval Training Session,33,320.0,accessibility1,0.1,1,320.0,0.0,320.0,,318.0,25.333333333333332,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,318.0,25.333333333333332,unavailable
threshold,320-0.1-accessibility3,0,,Morning Interval Training Session,33,320.0,accessibility3,0.1,1,320.0,0.0,320.0,,318.0,25.333333333333332,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,318.0,25.333333333333332,unavailable
threshold,320-0.1-accessibility5,0,,Morning Interval Training Session,33,320.0,accessibility5,0.1,1,320.0,0.0,320.0,,318.0,25.333333333333332,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,318.0,25.333333333333332,unavailable
threshold,400-none-large,0,,Morning Interval Training Session,33,400.0,large,none,1,400.0,0.0,400.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,400-none-xxxLarge,0,,Morning Interval Training Session,33,400.0,xxxLarge,none,1,400.0,0.0,400.0,,345.66666666666663,27.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,345.66666666666663,27.666666666666664,unavailable
threshold,400-none-accessibility1,0,,Morning Interval Training Session,33,400.0,accessibility1,none,1,400.0,0.0,400.0,,386.3333333333333,33.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,386.3333333333333,33.666666666666664,unavailable
threshold,400-none-accessibility3,0,,Morning Interval Training Session,33,400.0,accessibility3,none,1,400.0,0.0,400.0,,393.0,48.0,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,393.0,48.0,unavailable
threshold,400-none-accessibility5,0,,Morning Interval Training Session,33,400.0,accessibility5,none,1,400.0,0.0,400.0,,378.66666666666663,63.33333333333333,783.0,63.33333333333333,0.0,0.0,783.0,63.33333333333333,378.66666666666663,63.33333333333333,unavailable
threshold,400-0.8-large,0,,Morning Interval Training Session,33,400.0,large,0.8,1,400.0,0.0,400.0,,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,0.0,0.0,264.3333333333333,20.333333333333332,264.3333333333333,20.333333333333332,unavailable
threshold,400-0.8-xxxLarge,0,,Morning Interval Training Session,33,400.0,xxxLarge,0.8,1,400.0,0.0,400.0,,345.66666666666663,27.666666666666664,345.66666666666663,27.666666666666664,0.0,0.0,345.66666666666663,27.666666666666664,345.66666666666663,27.666666666666664,unavailable
threshold,400-0.8-accessibility1,0,,Morning Interval Training Session,33,400.0,accessibility1,0.8,1,400.0,0.0,400.0,,398.0,31.666666666666664,421.0,33.666666666666664,0.0,0.0,421.0,33.666666666666664,398.0,31.666666666666664,unavailable
threshold,400-0.8-accessibility3,0,,Morning Interval Training Session,33,400.0,accessibility3,0.8,1,400.0,0.0,400.0,,379.66666666666663,38.33333333333333,595.6666666666666,48.0,0.0,0.0,595.6666666666666,48.0,379.66666666666663,38.33333333333333,unavailable
